Episode,QDRL_2Q_Reward
1361,75.60700698368251
1362,71.72680382234267
1363,73.77234786453639
1364,74.4205045551294
1365,73.54914433443173
1366,74.49456669583806
1367,71.86666810051203
1368,73.4201063156942
1369,72.39927836887469
1370,70.39342845761291
1371,71.54200305850026
1372,73.60750844829657
1373,72.86531279659161
1374,71.65394245082184
1375,72.18196496662472
1376,72.71859878844394
1377,71.01472219415048
1378,70.6992313394411
1379,72.70031566315457
1380,69.99969855322084
1381,71.7990751840623
1382,70.89099924455746
1383,71.38816012501452
1384,68.7159090815431
1385,70.0117097583501
1386,73.8085673084726
1387,70.38219233172308
1388,71.10405907717792
1389,71.14777787575566
1390,69.31018694573663
1391,69.44033761135401
1392,69.37397271899255
1393,69.93298417321684
1394,71.09082826440792
1395,70.1520379214148
1396,68.76204743688275
1397,69.66206853260766
1398,70.35417869704945
1399,69.29318127619429
1400,71.92139593075717
1401,67.86904123534734
1402,70.1160094887935
1403,70.2222225439593
1404,69.64980249957931
1405,70.5454566412169
1406,69.67046376138902
1407,69.81571368472538
1408,69.1248933008945
1409,70.17363900213203
1410,69.26638963341146
1411,68.03261722522738
1412,69.4332749753507
1413,68.36044090219113
1414,70.48264495222797
1415,71.25207018489084
1416,69.880671681418
1417,70.72999911956866
1418,68.88377096834347
1419,69.32587903338414
1420,69.48644461014621
1421,69.11435202384705
1422,69.65904842374664
1423,67.37362969006817
1424,69.87592745895763
1425,69.20578371959463
1426,70.3607087041194
1427,68.58614169761552
1428,69.63936760237573
1429,67.65861514702726
1430,71.19961103658736
1431,68.83156531565973
1432,70.01994302581829
1433,70.75254300685017
1434,70.22279704410155
1435,71.65935933941549
1436,71.05271694990074
1437,71.73823872145456
1438,69.5278326872075
1439,71.15497774434094
1440,70.04343381071229
1441,71.05526198675612
1442,70.97235293240466
1443,71.80276678910118
1444,71.74280272161425
1445,71.27018401012258
1446,70.72551752719163
1447,70.36312632753902
1448,70.30212728774498
1449,69.75329191892132
1450,72.13027236910534
1451,72.8170386365417
1452,72.39878743493595
1453,72.29219038637301
1454,72.39622862471258
1455,72.12727952208417
1456,70.74840107073982
1457,70.76062716397878
1458,70.40690987187247
1459,70.60374799583988
1460,72.51741459688168
1461,72.53277569333329
1462,71.47259014469253
1463,70.10900889797873
1464,70.55877492312062
1465,71.90622395222843
1466,71.91640162849153
1467,72.99215285816696
1468,72.62187879389529
1469,70.81988179871827
1470,72.99636816876844
1471,72.17986744764431
1472,72.32201540552252
1473,73.90969595540236
1474,71.20858660510814
1475,73.85915133370077
1476,73.64385030606783
1477,73.59525878477812
1478,73.63173864407634
1479,72.6293986845482
1480,74.16782961574714
1481,74.14289168024854
1482,71.23482646675448
1483,70.53945397547362
1484,73.49969543503359
1485,72.73749124640818
1486,72.10386167121548
1487,74.06314337185306
1488,72.5817556985789
1489,73.89007440902712
1490,72.05755530332848
1491,74.18494447100487
1492,71.61590790904927
1493,71.93216027284694
1494,72.76519617688389
1495,73.23707190805821
1496,72.81263368988408
1497,72.86665732546324
1498,71.97821939230313
1499,71.08817216712906
1500,71.97852699727548
