Episode,QDRL_2Q_SEQ_Reward
1359,86.77943602294117
1360,86.68977206931523
1361,86.88966326733564
1362,86.70746723562515
1363,86.296835060509
1364,87.07148942820233
1365,86.5682363479904
1366,86.60537627605311
1367,86.26794542532991
1368,86.43737383015277
1369,86.27074168853707
1370,86.52247152551767
1371,87.19885289918636
1372,86.08123433623756
1373,85.99182259980581
1374,87.10359792643824
1375,86.49713254592854
1376,86.33231004911079
1377,86.94975223890476
1378,86.36017144251568
1379,87.23890412320894
1380,86.83068819163068
1381,86.4175382136875
1382,87.3743813382457
1383,86.39005226185134
1384,86.88229116563954
1385,86.73293040119567
1386,87.10241416063907
1387,87.20636047815526
1388,86.67062435529101
1389,86.40240418169982
1390,86.84976274394963
1391,86.45731317353376
1392,87.43316808673028
1393,86.77832734217465
1394,86.61525143732695
1395,86.82788552722812
1396,86.29907979584871
1397,86.4505161079498
1398,87.24158561843115
1399,86.59897336474096
1400,86.47904909357615
1401,87.06078529473062
1402,87.31030915006768
1403,87.16379032987619
1404,87.28147598380136
1405,86.67954525426373
1406,86.4638233867422
1407,87.51905355002263
1408,86.89299579930963
1409,86.9382357535278
1410,87.51621198404919
1411,87.26273614951305
1412,87.24657489205208
1413,87.86890688949988
1414,86.89665084506761
1415,87.4694172969414
1416,87.18065650088539
1417,87.2730659829648
1418,87.73397725376726
1419,87.39164142937133
1420,87.41878143403352
1421,87.6224055896674
1422,87.13272063167629
1423,86.98110068653082
1424,86.92327173034145
1425,86.61377054782407
1426,88.0367329105813
1427,86.94160121349623
1428,87.26179056810138
1429,87.2527728269764
1430,87.46667918104826
1431,87.6529605203903
1432,87.67618185917034
1433,87.17877638893941
1434,87.3298958417961
1435,87.49164500054833
1436,87.31023020350389
1437,87.9598029777633
1438,87.57249236271612
1439,87.6579874055099
1440,87.63240571715853
1441,87.80830986593233
1442,87.46056958168224
1443,86.9434587339203
1444,87.52773184097123
1445,87.15690224232326
1446,87.1923427783957
1447,87.57048171366628
1448,87.78661808547348
1449,87.35422195061442
1450,87.44175851534253
1451,87.9104900191982
1452,87.39059226298215
1453,88.19077341914326
1454,87.4703919479832
1455,86.64942663850223
1456,87.49800874597467
1457,87.34930028148963
1458,87.64097266405551
1459,87.40582424930403
1460,87.10260786007946
1461,86.70420880720471
1462,87.02772840898676
1463,86.78028996513844
1464,86.84518340690876
1465,87.21769444638616
1466,87.55864984427456
1467,87.08981113677362
1468,86.51233062958313
1469,87.04174559127848
1470,87.26535045965844
1471,86.61190947579016
1472,86.73915722546677
1473,86.75355534463594
1474,86.44294638744718
1475,86.89470772529414
1476,86.59314402254353
1477,86.73818440029696
1478,86.25211004671421
1479,86.36498509500615
1480,86.71903537057196
1481,86.30399632631293
1482,86.97662809366345
1483,86.20985793664455
1484,86.37905848286827
1485,86.57609021103245
1486,85.73318269477056
1487,85.57291561092191
1488,85.60858779442769
1489,86.51020757025029
1490,85.84988975837591
1491,86.85923207303235
1492,85.75600703715548
1493,85.96467548351197
1494,86.3791597662635
1495,86.49098765526051
1496,86.46463953566659
1497,86.13139692752804
1498,86.02457579070882
1499,85.83460639573109
1500,85.85342305283973
